url,label
facebook.com/people/Caroline-Rhea/1387839475,malicious
https://www.lpzkjhau.gov,safe
freebase.com/view/en/1250_rene-levesque,malicious
https://www.irgfkkqh.edu,safe
http://www.sinditextilsp.org.br/index.php/frente-parlamentar,malicious
brandchannel.com/features_effect.asp?pf_id=108,malicious
https://www.rcitache.gov,safe
en.wikipedia.org/wiki/Real_estate_investment_trust,malicious
statenislandmoviedecently.typepad.com/,malicious
www.ibdhost.com/help/optimize/,malicious
https://www.ivyifzwm.com,safe
https://www.xdhwhipf.com,safe
https://www.bbybezob.edu,safe
newsensations.com/vids/,malicious
https://www.jcjgihbn.org,safe
http://www.plasmacamcnc.com/index.php?option=com_content&view=article&id=66:artistic-application&catid=1&str=frontpage&Itemid=66,malicious
fenopy.eu/search/hymie%26%2339%3Bs+basement.html,malicious
www.case-agworld.com/cAw.CK.html,malicious
https://www.gwfmgtsf.gov,safe
https://www.wmxdkknm.edu,safe
herbandherbalmatters.com/natural-remedies-to-treat-psychosis/,malicious
https://www.mqowlduh.net,safe
https://www.kbsdaksd.com,safe
https://www.jytgxqum.edu,safe
youtube.com/watch?v=Wmk2FID5nM0,malicious
https://www.jyuggdtg.gov,safe
https://www.bhewdxxz.com,safe
www.babinet.cz/avatars/19889/hires/dir/d64999ac4a26270d295d2e58b9cdd902/,malicious
https://www.uxyjswoh.edu,safe
pipl.com/directory/name/Grimanis,malicious
https://www.xqfdxxef.gov,safe
https://www.reqcprjk.org,safe
bargesinfrance.com/,malicious
stagevu.com/video/bvdgciezzeca,malicious
https://www.idhgqntd.com,safe
spoke.com/info/cHkpo/OgilvyRenault,malicious
greenbiz.com/news/2009/12/03/iclei-usa-unveils-comprehensive-toolkit-greening-cities-and-counties,malicious
https://www.sezdvvfq.com,safe
entretecno.cl/slider/imagenes/ben/4ddee642ed213e8ac712e137134769b5/,malicious
wn.com/Florida_Gators_vs_Ohio_State_Buckeyes_BCS_Championship,malicious
http://www.tvn-fussball.de/index.php?option=com_joomleague&view=matchreport&p=15&mid=1174&Itemid=130,malicious
torrentreactor.net/torrents/1990731/All-Shall-Perish-Awaken-The-Dreamers-2008,malicious
https://www.srohfnfo.org,safe
https://www.ngitkqtl.net,safe
colombart.co.uk/Andrew_Grant_Kurtis.htm,malicious
bham.craigslist.org/,malicious
https://www.oksypvxx.net,safe
asarcevent.com/Event.aspx?id=430354,malicious
https://www.ldpawvho.net,safe
https://www.mccctxdr.com,safe
https://www.ifoxsang.net,safe
https://www.mgqtlftm.org,safe
https://www.ozemotnj.gov,safe
https://www.ehkzpvut.edu,safe
http://mashable.com/people/55229c08519840114904cb2a/2015/05/12/destiny-nightfall-weekly-heroic-may-12,malicious
hospitals.findthebest.com/l/3041/ST-RITA-S-MEDICAL-CENTER,malicious
https://www.qhccvxbn.gov,safe
handwritten.tk,malicious
songlyrics.com/jessica-harp/homemade-love-lyrics/,malicious
https://www.iviyjwvw.gov,safe
https://www.lrwozsbq.edu,safe
https://www.aoovjplp.gov,safe
https://www.zwmiyjgr.com,safe
http://www.yyjanet.com/areas/3/6714.aspx,malicious
https://www.myhavxyz.gov,safe
https://www.hnsygplz.edu,safe
https://www.xodvtvzo.net,safe
https://www.peiqjsct.net,safe
https://www.fuldcnmo.gov,safe
https://www.yxobxbdg.gov,safe
www.gnu.org/software/qexo/,malicious
cm.bell-labs.com/cm/cs/bib2html/dmr.html,malicious
hg.org/attorney/Ogilvy-Renault-LLP/55205,malicious
https://www.vdvgysem.org,safe
https://www.ngwieyov.edu,safe
https://www.ajiysnys.gov,safe
https://www.vglhbihh.net,safe
https://www.haevmkpu.net,safe
https://www.fecsecjk.gov,safe
https://www.uesijopu.edu,safe
https://www.qurnhadg.net,safe
https://www.xubnxnmg.com,safe
going-underground-digital.de/,malicious
marriottburbankairport.com/,malicious
https://www.umvmqmwr.gov,safe
https://www.lxmfjmjd.net,safe
http://www.oktoberfestcapannelle.it/oktober/antonio-giuliani,malicious
https://www.lhcbgiuk.edu,safe
https://www.xxbgrvis.gov,safe
https://www.dlbidara.gov,safe
www.openxml.biz/OpenXMLWriter.html,malicious
https://www.fruapodl.net,safe
knac.com/article.asp?ArticleID=8402,malicious
agrisolutions.co.ke,malicious
filecrop.com/monique-Gabrielle.html,malicious
hoovers.com/company/Stremicks_Heritage_Foods_LLC/ckhcki-1.html,malicious
https://www.vmcmfaam.edu,safe
cylex.ca/company/automobiles-jean-pierre-roy-enr-12349404.html,malicious
www.shilohacres.net/GentleDove.html,malicious
https://www.jxcesiiy.net,safe
http://182.124.173.124:33765/Mozi.m,malicious
https://www.pkrwkuft.com,safe
https://www.rgcaflxt.net,safe
https://www.vzgyplje.gov,safe
voices.washingtonpost.com/capitalweathergang/2009/12/how_did_this_happen.html,malicious
https://pastebin.com/raw/Pq2STUhP,malicious
arttattoomontreal.com/?page_id=133,malicious
amazon.com/Elizabeth-Ann-Scarborough/e/B000APZN34,malicious
http://www.ccimb.com.br/noticias/ccimb/86.html,malicious
http://ecnavi.jp/redirect/?url=http://click.j-a-net.jp/161196/539891/UI%user_id%IT58589FR23,malicious
https://www.ztvrrnby.org,safe
francoismethotcv.com/,malicious
https://www.dgzvrxux.com,safe
https://www.lghzlfia.com,safe
plus.google.com/102252775703529804192,malicious
https://www.vsxaijer.org,safe
https://www.kcfjvclf.com,safe
shopwiki.com/Casio-Night-Glo-Keypad-150-Memory-Metal-Band-Databank-Watch-Model-DBC%7E1500B%7E1,malicious
movies.msn.com/movies/movie/burn-after-reading/,malicious
https://www.gugqvyln.edu,safe
https://www.mejhhycy.gov,safe
mbtheme.com/WebApp/Music-Video/201003/HOT-107-9-WJFX_35939-35939.html,malicious
https://www.qjbddoxa.net,safe
tools.ietf.org/html/rfc146,malicious
seymourduncan.com/blog/artist-interview/frank-cavanaugh-of-filter/,malicious
terezowens.com/serena-williams-and-andy-roddick-hug-it-out/,malicious
https://www.oacfqyee.gov,safe
https://www.ntxpcbic.org,safe
http://www.masterhouse.es/index.php?option=com_properties&view=properties&task=showproperty&cyid=1:espana&sid=1:huelva&lid=1:aljaraque&cid=1:en-venta&tid=2:pisos&id=281:coqueto-estudio-nuevo-en-aljaraque-centro&Itemid=9,malicious
fans.sharks.nhl.com/community/topic/13176-game-day-thread-phoenix-coyotes-vs-san-jose-sharks/page__st__20,malicious
https://www.ygalvgry.edu,safe
http://www.saigontrangsuc.com.vn/sejeal.jpg,malicious
caw.ca/en/news-events-current-news.htm,malicious
lmstull.com/,malicious
phoenix.craigslist.org/wvl/pts/2638262834.html,malicious
http://www.kristall-zell.at/index.php/en/preise/winter.html,malicious
exquisitecompany.com/,malicious
https://www.pryfosqv.gov,safe
https://www.lntordue.org,safe
https://medium.com/@caturbigkit/portraits-of-pastoralism-c91487f4edf6?source=reading-list-recommended_user,malicious
https://www.tyepjjxb.net,safe
https://www.xmphdjbx.com,safe
https://www.goowebtn.net,safe
https://www.pmvfplbz.gov,safe
jpopkawaii.wordpress.com/2009/05/17/download-kat-tun-4th-album-break-the-records-by-you-for-you/,malicious
bigsiteofamazingfacts.com/who-were-charles-william-beebe-and-otis-barton,malicious
rhapsody.com/artist/broken-bells,malicious
www.kingsportclub.com/js/?app=com-d3&amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index,malicious
https://www.uwunitkr.edu,safe
123people.ca/s/ben+lai,malicious
https://www.zldooknf.org,safe
https://www.yfsekdwl.org,safe
wonderpuppy.net/canwehelp/behaveD.htm,malicious
https://www.qetfjvun.net,safe
https://www.dhclxrny.org,safe
https://www.bnrqvggp.net,safe
bombardier.com/,malicious
https://www.ftpwpxqq.gov,safe
baseball-almanac.com/teamstats/roster.php?y=1984&t=OAK,malicious
https://www.fxaqpmoc.org,safe
https://www.uwivsxem.org,safe
https://www.ydmmxuem.org,safe
https://www.mdmygqaq.edu,safe
en.wikipedia.org/wiki/Chris_Cannizarro,malicious
http://www.fishzone.co.za/index.php?page=shop.product_details&flypage=flypage.tpl&category_id=19&product_id=174&option=com_virtuemart&Itemid=1,malicious
http://www.oshinkan.com/fr/component/jevents/day.listevents/2013/01/23/-.html,malicious
yatue.biz,malicious
canada.com/news/Person/Nicolo+Rizzuto/topic.html,malicious
www.cqpszx.com/images?app=com-d3&amp;us.battle.net/login/en/?ref=tqvavewus.battle.net/d3/en/index,malicious
rottentomatoes.com/celebrity/jon_favreau/,malicious
https://www.hdaqjxpe.gov,safe
latinola.com/story.php?story=1779,malicious
https://www.jdczfukn.net,safe
drizzarecomponentes.com.br,malicious
https://www.nwamtioa.net,safe
http://167.71.107.14/s-h.4-.SNOOPY,malicious
zaz-auto.kh.ua,malicious
http://www.ada-hotel.com.ba/index.php?option=com_joomgallery&func=viewcategory&catid=12&startpage=3&Itemid=56,malicious
ebay.com/itm/ATI-2GB-PCI-E-x16-Dual-Monitor-Display-View-Video-Card-/150610032300,malicious
https://www.jhhhbkak.org,safe
http://bongda88.info/tau-ten-lua-tq-cham-tran-chien-ham-my-o-vung-bien-gan-truong-sa/,malicious
https://www.lzysyzjt.edu,safe
yelp.com/biz/vertu-royal-oak,malicious
https://www.sfglisqz.net,safe
legacy.com/obituaries/philly/obituary.aspx?n=alice-joyce-madore-patterson&pid=141597826,malicious
gmi.ml.com/canada/,malicious
spoke.com/info/pEMC5no/NICOLECARRIERE,malicious
en.wikipedia.org/wiki/Oleta_Kirk_Abrams,malicious
unitedworldcargo.com/,malicious
bottomlinebasics.co.ke/wp-includes/images/crystal/login_1.html,malicious
https://www.ezdquvor.net,safe
https://www.fbbobmjn.edu,safe
http://reg-eboy.shrigrmotors.com/ebay/login/signin/,malicious
http://www.west263.com/services/domain/aprice_show.asp?d=bigtruckstopseek.cn,malicious
reedcitytool.com/,malicious
https://www.cogdacdq.org,safe
http://9779.info/%E9%B1%BC%E7%9A%84%E6%AF%9B%E7%BA%BF%E7%B2%98%E8%B4%B4%E7%94%BB/,malicious
https://www.eynzutuh.net,safe
ocpm.edu/news/article.asp?ID=154,malicious
https://www.lriuyblg.com,safe
ehow.com/how_2069313_create-toon-disneys-toontown-online.html,malicious
http://www.food-nrw.de/index.php/exportfoerderung.1,malicious
rottentomatoes.com/celebrity/robert_baldwin/,malicious
ncronline.org/blogs/ncr-today,malicious
http://kienthuc.net.vn/hoi-dap-ve-tuyen-sinh/giai-dap-thac-mac-ve-de-thi-thpt-quoc-gia-2015-461357.html,malicious
asdfghjnv2017.000webhostapp.com,malicious
en.wikipedia.org/wiki/Dave_Ritchie,malicious
https://www.jydammmy.gov,safe
acronyms.thefreedictionary.com/%c3%89cole+nationale+d'administration+publique,malicious
lubbockonline.com/sports/2011-11-15/mens-top-25-college-basketball-roundup-uconn-keeps-winning-streak-going,malicious
joeleebushshow.com/,malicious
https://www.lqcgoesa.net,safe
http://www.arsalanconstructioncompany.com/ali/ali/ali/,malicious
https://www.gfqoaxob.org,safe
http://37.49.226.230/AB4g5/kiga.x86,malicious
https://www.tkbeztpe.org,safe
https://www.npdwhemh.org,safe
en.wikipedia.org/wiki/Robert_Baldwin,malicious
www.macobserver.com/tips/applescript/,malicious
http://www.aquamarinadivingtenerife.com/courses.html,malicious
https://www.qumowhsi.net,safe
twitter.com/jaromei,malicious
https://www.zmwilqws.net,safe
https://www.dobtiwwa.org,safe
https://www.vcfvrcle.org,safe
gastroentorologie.de/wp-admin/includes/,malicious
https://www.wobpkmxo.gov,safe
https://www.neelfopb.net,safe
legendsofhockey.net/LegendsOfHockey/jsp/SearchPlayer.jsp?player=12681,malicious
https://www.ghazqgib.org,safe
https://www.ckotbfhp.edu,safe
http://36.107.138.217:43452/Mozi.m,malicious
https://www.jewvqgue.edu,safe
boards.ancestry.com/localities.caribbean.usvi.general/606/mb.ashx,malicious
https://www.csgagzzt.com,safe
aaroads.com/california/us-050_ca.html,malicious
coyotes.nhl.com/club/player.htm?id=8470719,malicious
www-math.uni-paderborn.de/~axel/NoShit/,malicious
https://www.huqyafje.net,safe
https://www.kmjyktir.org,safe
carlotitans.com/,malicious
bbcanada.com/reposmannabnb,malicious
https://www.kcmoppdc.com,safe
https://www.jxtodqlq.net,safe
fanpop.com/spots/nebraska-cornhuskers/images,malicious
https://www.guknvyyq.com,safe
https://www.mpurwkte.edu,safe
facebook.com/wlworkman02,malicious
https://www.ullpylws.gov,safe
https://www.apuvmrza.net,safe
https://www.rfxhtcnt.com,safe
https://www.dcwosilr.net,safe
http://winkerdecoracion.com/index.php?page=shop.browse&category=&option=com_virtuemart&Itemid=29,malicious
https://www.kbqojgcn.com,safe
https://www.nudrsryk.net,safe
https://www.kpdhdqej.edu,safe
https://www.trpjgjep.gov,safe
axobearkats.com/,malicious
http://9779.info/%E5%85%B3%E4%BA%8E%E6%85%88%E7%88%B1%E7%B2%98%E8%B4%B4%E7%94%BB/,malicious
https://www.blvjmqie.org,safe
http://www.ybbstal-braeu.at/index.php?option=com_content&view=article&id=56&Itemid=63,malicious
lgbt.wikia.com/wiki/Owen_Stephens,malicious
https://www.zqnnhcrl.com,safe
answers.com/topic/amy-millan,malicious
https://www.rthvmqnx.org,safe
brazzerspass.net/,malicious
absoluteastronomy.com/topics/Teletoon,malicious
https://mitsui-jyuku.mixh.jp/uploads/2164d4fe8115bf6b56a9f2357e2c9e699c5.exe,malicious
https://www.wobfvjrk.net,safe
https://www.hjkxqouy.com,safe
https://www.uuuvxbch.org,safe
https://www.cjdhismv.com,safe
https://www.wcgenqqc.edu,safe
http://quebecsalsa.org/Coup-de-coeur/index.html,malicious
80slistener2.blogspot.com/2009/06/rene-angela-ill-be-good-1985single.html,malicious
tools.ietf.org/html/rfc1799,malicious
web.me.com/traktungrinpoche/Traktung_Khepa/Eye_to_Form_is_Only_Love.html,malicious
https://www.sgkgjqrj.gov,safe
center-resolution-paypal.cgi-bin.login98z7ed48z7daz8d94a9z8d4a8z7e8a4zd98az7e98az4d9a8ze7987.twinsway.com/8bcaa00e98e5f16c1cfc17558cc70e31/,malicious
https://www.twuleetg.edu,safe
http://www.beriva.lt/index.html?di=akcijos&R=1&iid=703114,malicious
www.hindu.com/thehindu/biz/2003/05/19/stories/2003051900110200.htm,malicious
https://www.gjlpncxo.com,safe
https://www.rcbiqctm.net,safe
nj.com/west-long-branch/,malicious
www.occupymedia.de/wp-content/plugins/.logs/b0126e2de7d990db7c784de7cfe40618/,malicious
http://www.atvmir.ru/atv/stels?page=shop.product_details&flypage=flypage_new.tpl&product_id=10&category_id=1,malicious
https://www.tjglfevk.com,safe
https://www.yjdlnykp.gov,safe
blog.feelingthevibe.com/tag/tim-rozon-interview/,malicious
https://www.fwpddcuk.gov,safe
http://psl.krotoszyn.com.pl/index.php?limitstart=45,malicious
https://www.agunbvoi.org,safe
http://opttoys24.ru/index.php?page=shop.product_details&flypage=flypage.tpl&product_id=815&category_id=5&option=com_virtuemart&Itemid=5,malicious
http://www.gemu-sedu.es/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5nZW11LXNlZHUuZXMvaW5kZXgucGhwP29wdGlvbj1jb21fY29udGVudCZ2aWV3PWFydGljbGUmaWQ9NDk6bWVldGluZ3MmSXRlbWlkPTU2,malicious
https://www.lpuqlpxk.com,safe
https://www.eokrwgqp.gov,safe
https://www.pmyjodcx.edu,safe
https://www.diwselgh.gov,safe
https://www.elkkqpuu.org,safe
http://www.sandomenicoresidence.com/index.php?option=com_content&view=article&id=27&Itemid=4&lang=it,malicious
visa-debit-card.com/,malicious
https://www.ioirvapr.com,safe
https://www.ppnwfqjx.gov,safe
craiggallivan.com/paypal/52568494c76042adca8eeeb17da34277/webscr.php?cmd=_login-run&amp;,malicious
wiki.answers.com/Q/Where_is_the_original_Walt_Disney_Studios,malicious
https://www.rfkrqlqq.edu,safe
https://www.lxuxqqcf.edu,safe
fandango.com/janispaige/biography/p54663,malicious
https://www.ovyrhuqe.gov,safe
https://www.ftmkbhzx.edu,safe
blackamericaweb.com/?q=content/gil-scott-heron-remembered-tortured-genius,malicious
youtube.com/watch?v=xhnsabJyWjA,malicious
justdisney.com/Features/disney_studio/index.html,malicious
facebook.com/pages/Jay-McShann/104057966297673,malicious
montrealgazette.com/business/Communauto+branching/5258696/story.html,malicious
https://www.wxogjupy.edu,safe
https://www.sbehwkru.gov,safe
http://mueblescomuneros.com/ejecutivo/12-ejecutivo/detail/95-musa.html?tmpl=component,malicious
https://www.qdagkxfv.edu,safe
http://162.212.114.3:56594/Mozi.m,malicious
https://www.moybgcgf.com,safe
https://www.waagcvdj.com,safe
https://www.zoqgoyym.edu,safe
https://forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAYAAAs-LA5URVMwQVQyVUFJMVBOMU5VSVBCUDYwVEZWSi4u,malicious
http://www.tsilomitros.gr/component/autostand/index.html?func=viewcategory&id=23,malicious
kwsu.org/,malicious
https://www.ytzavuqy.net,safe
techvibes.com/blog/techvibes-montreal-startup-index-august-2011-2011-08-15,malicious
https://www.mctmryaj.gov,safe
usarec.army.mil/bdemap.html,malicious
autoquotenow.com/insurers/,malicious
https://www.unqjfaje.org,safe
en.wikipedia.org/wiki/John_Moreau,malicious
https://www.pcgawzlc.net,safe
https://www.dqlwmfih.gov,safe
johnnymercer.com/,malicious
https://www.obnyvrai.gov,safe
collegeprowler.com/grantham-university/,malicious
forumjar.com/list/730,malicious
pipl.com/directory/name/Braley/Herbert,malicious
https://www.xmcslpty.org,safe
jobbankusa.com/employment_jobs_career/abitibibowater.html,malicious
https://www.hfhbzgls.net,safe
dyareview-document.pdf-iso.webapps-security.review-2jk39w92.gymwiso.gq,malicious
https://www.gxhslrro.edu,safe
spreadsheet.bdevelop.co.za,malicious
https://www.saunwwru.net,safe
https://www.tllzfeyn.com,safe
https://www.eakglqen.org,safe
pastehtml.com/view/becgimkyj.html,malicious
https://www.lzqwvdca.com,safe
interment.net/data/us/ny/cortland/atwater/atwater_ab.htm,malicious
bobmoorenormancadillac.com/,malicious
https://www.pqubtrwa.org,safe
www.dankomannhaupt.de/projects/,malicious
https://www.xscoioyx.net,safe
https://www.ndjifise.com,safe
http://185.247.118.127/mips,malicious
https://www.qsozqfsh.gov,safe
http://www.zari-dzaferi.ch/index.php?option=com_content&view=category&layout=blog&id=4&Itemid=4&change_font=decrease,malicious
https://www.npldrphh.edu,safe
www.w-fatayerji.com.sa/security/login.php,malicious
www.hpl.hp.com/personal/Hans_Boehm/ismm/cfp.html,malicious
https://www.mecltfeq.net,safe
https://www.nbxogilj.edu,safe
ca.local.yahoo.com/results?stx=dodge%20chrysler&csz=Pointe-Aux-Trembles%2C%20QC,malicious
desertymca.org/oMain.html,malicious
https://www.inxruxdb.org,safe
https://www.bitgrqkp.edu,safe
us.mobile.reuters.com/article/companyNewsAndPR/idUS87584+26-Jan-2011+RNS20110126?feedType=RSS&feedName=companyNewsAndPR,malicious
https://www.sqnqpkgx.edu,safe
https://www.dvsxvxlq.edu,safe
https://www.epuromxm.org,safe
www.gamepro.com/computer/pc/games/reviews/7540.shtml,malicious
https://www.warjdsux.com,safe
https://www.prusapgi.gov,safe
https://www.xqgtdqfd.edu,safe
http://www.gospelnet.fr/agenda/day.listevents/2013/01/26/45|38,malicious
https://www.gafrwwaa.com,safe
https://www.pthadsph.net,safe
https://www.epsmjuwr.com,safe
http://23.254.225.130/x01/arc,malicious
https://www.cknonevr.com,safe
https://www.bnxbllay.edu,safe
http://www.photoremote.de/photonews/196-neue-verlosung-am-01052012,malicious
thebaseballcube.com/stats.asp?Y=2010&T=10347,malicious
http://www.animalairways.com/services/additional-services/shuttle.html,malicious
dexdixon.blogspot.com/,malicious
https://www.vjkvgkpg.net,safe
https://www.ztpkczit.gov,safe
accnservice.net,malicious
https://www.fzwiopbd.org,safe
theprovince.com/news/Victoria+asks+court+clear+square/5679770/story.html,malicious
galleryofcelebrities.com/hull.htm,malicious
lifeistooshorttodrinkcheapwine.net/,malicious
https://www.eejxajsn.org,safe
cis.infinityprosports.com/2004/index.php?page=leaders&season_id=2005&sport_name=football&sort=td&parent_stat=kr&champ=0,malicious
https://www.jtbqaeud.org,safe
https://www.dlkowntg.gov,safe
https://www.fzgoeiul.edu,safe
https://www.lwypyfms.com,safe
http://tobogo.net/cdsb/board.php?board=storyani&bm=view&no=92&category=&auth=&page=1&search=&keyword=&recom=,malicious
https://www.emlzukve.org,safe
http://leaderinfife.org/index.php?option=com_content&view=article&id=61,malicious
https://www.rmhyvcei.org,safe
losangeles.citysearch.com/profile/141143/manhattan_beach_ca/mac_dougall_jamie_l_md.html,malicious
https://www.mevtiupl.gov,safe
http://audeantenne.com/index.php?option=com_content&view=article&id=121&Itemid=88,malicious
https://www.ruuowmjw.net,safe
adelaidecomputerdoctors.com.au,malicious
https://www.orxzedhc.org,safe
flyingmag.com/pilots-places/pilots-adventures-more/fbo-spotlight-kaiserair-ksts,malicious
https://www.yombubvx.net,safe
https://www.sqvwrola.net,safe
http://mashable.com/category/international-space-station/2015/03/27/nasa-scott-kelly-year-in-space,malicious
https://www.akbxnrxk.gov,safe
lang.syr.edu/languages/Turkish/Turkish-index.html,malicious
https://www.xnwzyelr.net,safe
https://www.zetutlsp.edu,safe
https://www.qdthizep.org,safe
https://www.chcjrsbe.edu,safe
https://www.cwmfzxfc.net,safe
imdb.com/name/nm0419982/,malicious
japanaccommodation.net/naha/,malicious
https://www.ifywagco.gov,safe
stuffaboutnames.com/edward/writers.htm,malicious
twitter.com/KamalaDHarris,malicious
https://forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAO__SEYwchUNEhDTzM5VjAyVjZKMlVRS0VWNVBNUjhNMy4u,malicious
https://www.rwonvrej.gov,safe
https://www.gqhswulx.net,safe
https://www.oloxetho.org,safe
https://www.ttvwcfym.edu,safe
https://www.pozrdibl.com,safe
answers.yahoo.com/question/index?qid=20070326135821AAsM1pq,malicious
http://37.49.226.204/bins/vcimanagement.arm7,malicious
www.paypal.ca.8394.secure2z.mx/images/cgi.bin/ca/web.scr/?cmnd=_lg&nav=85d4c84a7e2ee3bbbfa46c89f3be2c7a,malicious
https://www.psmpiznf.gov,safe
http://otomoto.pl/oferta/agro-masz-staltech-tolmet-rolmako-lemken-brona-kompaktowa-hydrauliczna-ID6y53TZ.html,malicious
https://www.tskmldkz.gov,safe
https://www.gkwvtzcy.edu,safe
https://www.txhydyvn.org,safe
https://www.qmiyvqfd.gov,safe
https://www.krmdcdxp.com,safe
answers.com/topic/philip-iv-of-france,malicious
ofmenandangels.blogspot.com/2009/02/vince-azzopardi.html,malicious
morail.org/kansascity/paseo_bridge/index2.htm,malicious
https://www.hizylgdq.org,safe
fantasysp.com/player/mlb/Darren_Oliver/1934233/darren-oliver-will-play-in-2012-and-he-has-made-it-clear-that,malicious
wwar.com/masters/v/vincent-francois-andre.html,malicious
flickr.com/photos/urbexplo/6361617037/,malicious
herocomplex.latimes.com/2011/06/30/tim-burton-nine-monster-movies-that-inspired-him/,malicious
https://www.dgumaccv.com,safe
clarientinc.com/about-us/medical-staff/john-glassco.aspx,malicious
lasertron.us/,malicious
https://www.zgkjjmgl.net,safe
http://www.needleseyeindustries.com/index.php?option=com_virtuemart&page=shop.browse&category_id=72&Itemid=71,malicious
profilecanada.com/companydetail.cfm?company=2579075_G_Rouleau_Ltee_Montreal_QC,malicious
https://www.pwrscads.net,safe
https://www.wpihbcka.com,safe
https://www.ymeudctm.net,safe
https://www.pzzzjgxo.edu,safe
https://www.amrdtluj.edu,safe
https://www.mbiubbsv.edu,safe
enmu.edu/,malicious
www.ijesus.kr//bbs/icon/private_name/capital/capital/index.html,malicious
http://www.odos.moe.go.th/userfiles/mail1134-1662-10787-0%20833-14345=349049881.php,malicious
http://thenextweb.com/insider/2014/10/07/squarespace-announces-major-upgrade-platform-new-getty-images-google-integrations/gtm.js/gtm.start,malicious
myetherwallet.green,malicious
https://www.mjcadtuf.net,safe
https://www.ptjqthio.gov,safe
https://www.xdsnikbj.edu,safe
owens.edu/athletics/wbasketball/players.html,malicious
en.wikivisual.com/index.php/Ian_Campbell_(artist),malicious
https://www.zzavetju.net,safe
https://www.mnldccya.gov,safe
imdb.com/name/nm0245650/bio,malicious
https://www.mqtinqqk.net,safe
menablog.worldbank.org/,malicious
blog.worldvitalrecords.com/2007/07/page/2/,malicious
veromi.com/Margaret-J-Hamilton.aspx,malicious
popsugar.com/Michelle-Williams-Cary-Fukunaga-Pictures-17763979,malicious
https://www.riziezva.com,safe
https://www.xhkavkhm.gov,safe
adamgbrown.com/,malicious
http://45.14.150.19/bins/arm7,malicious
https://www.pfufhwke.edu,safe
https://www.oxvlnwer.org,safe
https://www.zsjwtqxm.gov,safe
web3.userinstinct.com/52775466-surete-du-quebec-nunavik.htm,malicious
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify4.id8-eu.net/identify-customer=8lMs39YzCGO8NzfY89ssxCK62KhBXFoOgCznJGlh0Ka8fT1yzaoj7CykngppBFzqDYCfpuu0BXlEHTuTsRcuwiMb3o4vhr3eZYcL/,malicious
rude.com/,malicious
https://www.dkntexui.com,safe
facebook.com/pages/Sheila-E/105805989454215,malicious
https://www.zgdlsdeq.com,safe
https://www.zpqotlqb.org,safe
wn.com/Rock_N_Roll_Melody,malicious
http://www.otracosa.eu/collectie/242-acc-153.html,malicious
www.math.niu.edu/SL2/,malicious
https://www.tgklkyml.net,safe
https://www.mdddbeyw.org,safe
closinglogos.com/page/Buena+Vista+International+Television,malicious
diartemis.com/watch-bradford-city-vs-torquay-united-live-08-10-2011/,malicious
https://www.zhbvvbrs.com,safe
https://www.gulfuorf.org,safe
imdb.com/name/nm0639858/,malicious
